,global_x,global_y,global_z,delta_s,total_s,has_anchor,depth,z1,is_underground,has_hydro_loading,u_z_initial,u_y_initial,u_x_initial,theta_x_initial,theta_y_initial,theta_z_initial
294,14700.055520890464,75.70792692026589,-105.70792692014948,50.00142044422253,14700.710139622795,True,-126.0,-97.51405707976755,False,True,-8.193869840381922,0,0,0,0,0
295,14750.056699284907,75.59667121735401,-105.5966712172376,50.001425944624394,14750.71156556742,,,,False,,-5.728140405969175,0,0,0,0,0
296,14800.057872053912,75.4829153905157,-105.48291539039928,50.00143157002802,14800.712997137449,True,-126.0,-97.20334431473754,False,True,-8.27957107566175,0,0,0,0,0
297,14850.059039072477,75.3666594401002,-105.36665943998378,50.001437320445525,14850.714434457894,,,,False,,-8.188150400894836,0,0,0,0,0
298,14900.060200215587,75.24790336622391,-105.24790336634032,50.00144319586462,14900.715877653758,True,-126.0,-96.87901689267535,False,True,-8.368886473664972,0,0,0,0,0
299,14950.061355358233,75.12664716946892,-105.12664716946892,50.001449196294054,14950.717326850052,,,,False,,-12.546509782755074,0,0,0,0,0
300,15000.062504375406,75.00289085006807,-105.00289085006807,50.00145532172741,15000.71878217178,True,-151.0,-87.89326998653584,False,True,-17.10962086353223,0,0,0,0,0
301,15050.063647142097,74.87663440813776,-104.87663440813776,50.001461572170264,15050.72024374395,,,,False,,-18.058994711179288,0,0,0,0,0
302,15100.064783533298,74.74787784426007,-104.74787784414366,50.001467947622004,15100.721711691573,True,-151.0,-87.56764373058559,False,True,-17.180234113558072,0,0,0,0,0
303,15150.065913424,74.61662115855142,-104.61662115843501,50.001474448078554,15150.72318613965,,,,False,,-17.00359942068871,0,0,0,0,0
304,15200.067036689188,74.48286435124464,-104.48286435124464,50.001481073539814,15200.72466721319,True,-151.0,-87.22971091269885,False,True,-17.253153438545795,0,0,0,0,0
305,15250.068153203862,74.3466074229218,-104.3466074229218,50.00148782401358,15250.726155037204,,,,False,,-17.22733967195169,0,0,0,0,0
306,15300.069262843004,74.20785037393216,-104.20785037393216,50.00149469948728,15300.727649736691,True,-151.0,-86.87952840876649,False,True,-17.32832196516567,0,0,0,0,0
307,15350.070365481606,74.06659320439212,-104.06659320439212,50.0015016999679,15350.729151436659,,,,False,,-17.83202294555788,0,0,0,0,0
